x,numerical_real,numerical_imag,exact,error_abs
-4.0424734540911933e+00,2.1241268580512502e-04,-3.6980348931724485e-11,2.1241295331546063e-04,2.7005430169368140e-10
-4.0324797001873831e+00,2.2115871497721518e-04,-5.3601111681231446e-11,2.2115898240548912e-04,2.7274706392110664e-10
-4.0224859462835729e+00,2.3024186331401490e-04,-7.0037602047145001e-11,2.3024212957753134e-04,2.7532076908470847e-10
-4.0124921923797627e+00,2.3967412495319107e-04,-8.6223788254690542e-11,2.3967438896963978e-04,2.7773949457626736e-10
-4.0024984384759525e+00,2.4946787927114804e-04,-1.0209351360189814e-10,2.4946813996349379e-04,2.7997068534313501e-10
-3.9925046845721424e+00,2.5963590161981259e-04,-1.1758261888022287e-10,2.5963615792021097e-04,2.8198504654520231e-10
-3.9825109306683322e+00,2.7019137429879918e-04,-1.3262787371712097e-10,2.7019162515365007e-04,2.8375748289925792e-10
-3.9725171767645220e+00,2.8114789777027613e-04,-1.4716792671662371e-10,2.8114814214420157e-04,2.8526656672701399e-10
-3.9625234228607122e+00,2.9251950211601368e-04,-1.6114358328614409e-10,2.9251973899601248e-04,2.8649500565393913e-10
-3.9525296689569021e+00,3.0432065874090683e-04,-1.7449831054942855e-10,3.0432088714053824e-04,2.8743008194884120e-10
-3.9425359150530919e+00,3.1656629232493629e-04,-1.8717698544541347e-10,3.1656651128925296e-04,2.8806352746901954e-10
-3.9325421611492817e+00,3.2927179302967905e-04,-1.9912766832034905e-10,3.2927200163829467e-04,2.8839102413833861e-10
-3.9225484072454715e+00,3.4245302895530186e-04,-2.1030050818176063e-10,3.4245322632774571e-04,2.8841321976444136e-10
-3.9125546533416613e+00,3.5612635885977291e-04,-2.2064890862236002e-10,3.5612654415818093e-04,2.8813441462409350e-10
-3.9025608994378516e+00,3.7030864513417131e-04,-2.3012954413728810e-10,3.7030881756703688e-04,2.8756338468636958e-10
-3.8925671455340414e+00,3.8501726704180238e-04,-2.3870270994194587e-10,3.8501742586727236e-04,2.8671329520296415e-10
-3.8825733916302312e+00,4.0027013422141804e-04,-2.4633176935414704e-10,4.0027027875070290e-04,2.8560121634155979e-10
-3.8725796377264210e+00,4.1608570045801788e-04,-2.5298348827048830e-10,4.1608583005829690e-04,2.8424791584122825e-10
-3.8625858838226108e+00,4.3248297772255958e-04,-2.5862878088060356e-10,4.3248309181962650e-04,2.8267823930948722e-10
-3.8525921299188006e+00,4.4948155048206645e-04,-2.6324176296893195e-10,4.4948164856355302e-04,2.8092028011063029e-10
-3.8425983760149904e+00,4.6710159028584764e-04,-2.6680137344748701e-10,4.6710167190212214e-04,2.7900571524102734e-10
-3.8326046221111807e+00,4.8536387062284502e-04,-2.6929081523279635e-10,4.8536393538952576e-04,2.7696979276090309e-10
-3.8226108682073705e+00,5.0428978205806327e-04,-2.7069751550989202e-10,5.0428982965786899e-04,2.7485066201015821e-10
-3.8126171143035603e+00,5.2390134764746920e-04,-2.7101284649604096e-10,5.2390137783133134e-04,2.7268851919250410e-10
-3.8026233603997501e+00,5.4422123863159019e-04,-2.7023284516125221e-10,5.4422125122021413e-04,2.7052590274604817e-10
-3.7926296064959399e+00,5.6527279041104989e-04,-2.6835755893937080e-10,5.6527278529617891e-04,2.6840629900409239e-10
-3.7826358525921298e+00,5.8708001880559860e-04,-2.6539216375735808e-10,5.8707999594987130e-04,2.6637451990369312e-10
-3.7726420986883200e+00,6.0966763659456335e-04,-2.6134630418984950e-10,6.0966759603193999e-04,2.6447536204188450e-10
-3.7626483447845098e+00,6.3306107034213812e-04,-2.5623453375365687e-10,6.3306101217832581e-04,2.6275305012534753e-10
-3.7526545908806996e+00,6.5728647750821568e-04,-2.5007503245922866e-10,6.5728640192049231e-04,2.6124897278794108e-10
-3.7426608369768894e+00,6.8237076384424237e-04,-2.4289061262500536e-10,6.8237067108113528e-04,2.6000162256922444e-10
-3.7326670830730793e+00,7.0834160107498571e-04,-2.3470821889758769e-10,7.0834149145568011e-04,2.5904505434191531e-10
-3.7226733291692691e+00,7.3522744486659612e-04,-2.2555916184309466e-10,7.3522731877973012e-04,2.5840826857300812e-10
-3.7126795752654589e+00,7.6305755308009814e-04,-2.1547883453671562e-10,7.6305741098238054e-04,2.5811410166830963e-10
-3.7026858213616491e+00,7.9186200431007785e-04,-2.0450680482831524e-10,7.9186184672516333e-04,2.5817830758002646e-10
-3.6926920674578390e+00,8.2167171670975237e-04,-1.9268601249072467e-10,8.2167154422612331e-04,2.5860878117345635e-10
-3.6826983135540288e+00,8.5251846709923323e-04,-1.8006256945549137e-10,8.5251828036833328e-04,2.5940500749681114e-10
-3.6727045596502186e+00,8.8443491035759575e-04,-1.6668602836975716e-10,8.8443471009192691e-04,2.6055818961040567e-10
-3.6627108057464084e+00,9.1745459909846165e-04,-1.5260880406597899e-10,9.1745438606847824e-04,2.6205194315311670e-10
-3.6527170518425982e+00,9.5161200362510749e-04,-1.3788641924214126e-10,9.5161177865632214e-04,2.6386287915337652e-10
-3.6427232979387885e+00,9.8694253216548289e-04,-1.2257768433089622e-10,9.8694229613514265e-04,2.6596167056319587e-10
-3.6327295440349783e+00,1.0234825513837516e-03,-1.0674295247616733e-10,1.0234823052179341e-03,2.6831263040027178e-10
-3.6227357901311681e+00,1.0612694071684939e-03,-9.0444728854770229e-11,1.0612691518381001e-03,2.7087609521178065e-10
-3.6127420362273579e+00,1.1003414456921103e-03,-7.3747690354682149e-11,1.1003411822092626e-03,2.7360908772146879e-10
-3.6027482823235477e+00,1.1407380347407360e-03,-5.6717757552192383e-11,1.1407377641549979e-03,2.7646617453778641e-10
-3.5927545284197375e+00,1.1824995853120478e-03,-3.9422704250363649e-11,1.1824993087054642e-03,2.7940177465097278e-10
-3.5827607745159273e+00,1.2256675734748047e-03,-2.1931853685583369e-11,1.2256672919575629e-03,2.8237025984020096e-10
-3.5727670206121176e+00,1.2702845624887374e-03,-4.3155074782794123e-12,1.2702842771949671e-03,2.8532640785897086e-10
-3.5627732667083074e+00,1.3163942251810763e-03,1.3355978541011726e-11,1.3163939372640545e-03,2.8822663585652035e-10
-3.5527795128044972e+00,1.3640413665736112e-03,3.1011579805853562e-11,1.3640410772013979e-03,2.9102920109066931e-10
-3.5427857589006870e+00,1.4132719467576864e-03,4.8580286386538940e-11,1.4132716571082162e-03,2.9369518180722603e-10
-3.5327920049968768e+00,1.4641331040106929e-03,6.5990999231942127e-11,1.4641328152667544e-03,2.9618891604740940e-10
-3.5227982510930667e+00,1.5166731781490112e-03,8.3172570718680061e-11,1.5166728914932687e-03,2.9847812525273895e-10
-3.5128044971892569e+00,1.5709417341117828e-03,1.0005413489909409e-10,1.5709414507219046e-03,3.0053394645096717e-10
-3.5028107432854467e+00,1.6269895857690172e-03,1.1656699162778533e-10,1.6269893068134162e-03,3.0233109479390671e-10
-3.4928169893816365e+00,1.6848688199496522e-03,1.3264280862915201e-10,1.6848685465822152e-03,3.0384843307212370e-10
-3.4828232354778264e+00,1.7446328206789205e-03,1.4821537844700999e-10,1.7446325540349914e-03,3.0506848963046420e-10
-3.4728294815740162e+00,1.8063362936223321e-03,1.6322013760092929e-10,1.8063360348135982e-03,3.0597838830423154e-10
-3.4628357276702060e+00,1.8700352907249263e-03,1.7759414457692996e-10,1.8700350408346125e-03,3.0656948492542567e-10
-3.4528419737663958e+00,1.9357872350388278e-03,1.9127660729183898e-10,1.9357869951174909e-03,3.0683707143520678e-10
-3.4428482198625860e+00,2.0036509457316025e-03,2.0420993628728068e-10,2.0036507167928764e-03,3.0678109192666494e-10
-3.4328544659587759e+00,2.0736866632655132e-03,2.1633990670948122e-10,2.0736864462821444e-03,3.0640616436192188e-10
-3.4228607120549657e+00,2.1459560747392227e-03,2.2761496355251654e-10,2.1459558706388680e-03,3.0572132148497763e-10
-3.4128669581511555e+00,2.2205223393808415e-03,2.3798763675898782e-10,2.2205221490424103e-03,3.0474060058879012e-10
-3.4028732042473453e+00,2.2974501141842830e-03,2.4741329558014558e-10,2.2974499384334737e-03,3.0348259554915911e-10
-3.3928794503435351e+00,2.3768055796746972e-03,2.5585104195847974e-10,2.3768054192808375e-03,3.0197010760238067e-10
-3.3828856964397254e+00,2.4586564657956174e-03,2.6326440918759964e-10,2.4586563214682253e-03,3.0023081993906599e-10
-3.3728919425359152e+00,2.5430720779040894e-03,2.6962147857238772e-10,2.5430719502896508e-03,2.9829714486298952e-10
-3.3628981886321050e+00,2.6301233228618343e-03,2.7489422804033437e-10,2.6301232125410970e-03,2.9620516825389002e-10
-3.3529044347282948e+00,2.7198827352109475e-03,2.7905949729831181e-10,2.7198826426960369e-03,2.9399525800145936e-10
-3.3429106808244846e+00,2.8124245034199325e-03,2.8209835379114367e-10,2.8124244291516591e-03,2.9171091450926364e-10
-3.3329169269206744e+00,2.9078244961867148e-03,2.8399562606098994e-10,2.9078244405322329e-03,2.8939754141377957e-10
-3.3229231730168642e+00,3.0061602887844251e-03,2.8474131754697984e-10,3.0061602520355573e-03,2.8710293834396791e-10
-3.3129294191130545e+00,3.1075111894363072e-03,2.8433027677091105e-10,3.1075111718078664e-03,2.8487623315035765e-10
-3.3029356652092443e+00,3.2119582657035711e-03,2.8276188075021524e-10,3.2119582673321651e-03,2.8276657073227205e-10
-3.2929419113054341e+00,3.3195843708707477e-03,2.8004035071763078e-10,3.3195843918142347e-03,2.8082241305882829e-10
-3.2829481574016239e+00,3.4304741703141579e-03,2.7617438262510230e-10,3.4304742105503139e-03,2.7909001749786338e-10
-3.2729544034978137e+00,3.5447141678331545e-03,2.7117657164926756e-10,3.5447142272596647e-03,2.7761167684466111e-10
-3.2629606495940036e+00,3.6623927319303006e-03,2.6506420387588381e-10,3.6623928103648572e-03,2.7642541823111336e-10
-3.2529668956901938e+00,3.7836001220214145e-03,2.5785922464112432e-10,3.7836002192019676e-03,2.7556385763300588e-10
-3.2429731417863836e+00,3.9084285145563821e-03,2.4958854601131453e-10,3.9084286301424940e-03,2.7505379756603720e-10
-3.2329793878825734e+00,4.0369720290340510e-03,2.4028269998699336e-10,4.0369721626080032e-03,2.7491412592247069e-10
-3.2229856339787633e+00,4.1693267538901388e-03,2.2997707948071988e-10,4.1693269049582421e-03,2.7515637178339537e-10
-3.2129918800749531e+00,4.3055907722386036e-03,2.1871044992433086e-10,4.3055909402327126e-03,2.7578303354277269e-10
-3.2029981261711429e+00,4.4458641874450490e-03,2.0652556271053002e-10,4.4458643717252191e-03,2.7678870849637732e-10
-3.1930043722673331e+00,4.5902491485137996e-03,1.9346924843427482e-10,4.5902493483703337e-03,2.7815999768507209e-10
-3.1830106183635229e+00,4.7388498752634466e-03,1.7959265671829705e-10,4.7388500899202476e-03,2.7987687394462466e-10
-3.1730168644597128e+00,4.8917726832726251e-03,1.6495005578445743e-10,4.8917729118896740e-03,2.8191182300925733e-10
-3.1630231105559026e+00,5.0491260085687873e-03,1.4959983815968081e-10,5.0491262502463099e-03,2.8423253950505648e-10
-3.1530293566520924e+00,5.2110204320427664e-03,1.3360255653530051e-10,5.2110206858234000e-03,2.8680002289734622e-10
-3.1430356027482822e+00,5.3775687035571926e-03,1.1702178332254065e-10,5.3775689684306934e-03,2.8957221752885110e-10
-3.1330418488444720e+00,5.5488857657325866e-03,9.9924040396215386e-11,5.5488860406393255e-03,2.9250389556904588e-10
-3.1230480949406623e+00,5.7250887773807966e-03,8.2378510263270144e-11,5.7250890612157469e-03,2.9554779306357626e-10
-3.1130543410368521e+00,5.9062971365613729e-03,6.4456763711195908e-11,5.9062974281792668e-03,2.9865644213381123e-10
-3.1030605871330419e+00,6.0926325032377264e-03,4.6231850812927799e-11,6.0926328014569838e-03,3.0178155931499254e-10
-3.0930668332292317e+00,6.2842188215025442e-03,2.7778569808983855e-11,6.2842191251098198e-03,3.0487542823400703e-10
-3.0830730793254215e+00,6.4811823413476449e-03,9.1719574643600588e-12,6.4811826491023095e-03,3.0789130940629634e-10
-3.0730793254216113e+00,6.6836516399490578e-03,-9.5116609900858240e-12,6.6836519505886543e-03,3.1078518403448240e-10
-3.0630855715178016e+00,6.8917576424418741e-03,-2.8194965025901686e-11,6.8917579546867776e-03,3.1351528805169805e-10
-3.0530918176139914e+00,7.1056336421527894e-03,-4.6800755545278738e-11,7.1056339547118062e-03,3.1604343015146717e-10
-3.0430980637101812e+00,7.3254153202637626e-03,-6.5251688600997948e-11,7.3254156318396085e-03,3.1833518590362969e-10
-3.0331043098063710e+00,7.5512407648770548e-03,-8.3471147962338454e-11,7.5512410741708988e-03,3.2035935210908140e-10
-3.0231105559025608e+00,7.7832504894484074e-03,-1.0138397109685227e-10,7.7832507951654806e-03,3.2208948823569274e-10
-3.0131168019987506e+00,8.0215874505608145e-03,-1.1891620761012023e-10,8.0215877514161534e-03,3.2350424940076444e-10
-3.0031230480949405e+00,8.2663970650074178e-03,-1.3599469987635171e-10,8.2663973597309082e-03,3.2458665128221146e-10
-2.9931292941911307e+00,8.5178272261495786e-03,-1.5254823879790047e-10,8.5178275134918952e-03,3.2532533266491654e-10
-2.9831355402873205e+00,8.7760283195212931e-03,-1.6850752477398645e-10,8.7760285982591002e-03,3.2571390979710785e-10
-2.9731417863835103e+00,9.0411532376442772e-03,-1.8380530864697819e-10,9.0411535065859829e-03,3.2575148895687231e-10
-2.9631480324797002e+00,9.3133573940243145e-03,-1.9837796596394730e-10,9.3133576520143934e-03,3.2544231165923882e-10
-2.9531542785758900e+00,9.5927987362903599e-03,-2.1216453073569230e-10,9.5927989822150814e-03,3.2479648516608682e-10
-2.9431605246720798e+00,9.8796377584478342e-03,-2.2510636236983128e-10,9.8796379912402896e-03,3.2382896981957787e-10
-2.9331667707682700e+00,1.0174037512209376e-02,-2.3714848834677227e-10,1.0174037730853937e-02,3.2255983861629375e-10
-2.9231730168644598e+00,1.0476163617367307e-02,-2.4823858767175633e-10,1.0476163820905113e-02,3.2101407296833923e-10
-2.9131792629606497e+00,1.0786184271177248e-02,-2.5832843589951304e-10,1.0786184458709771e-02,3.1922097015764815e-10
-2.9031855090568395e+00,1.1104270256712297e-02,-2.6737399013571084e-10,1.1104270427405437e-02,3.1721443646986137e-10
-2.8931917551530293e+00,1.1430594950155599e-02,-2.7533568393994790e-10,1.1430595103243419e-02,3.1503272773434854e-10
-2.8831980012492191e+00,1.1765334326994017e-02,-2.8217740210417785e-10,1.1765334461782500e-02,3.1271715856631846e-10
-2.8732042473454089e+00,1.2108666967077960e-02,-2.8786732112623392e-10,1.2108667082948060e-02,3.1031189896648195e-10
-2.8632104934415992e+00,1.2460774058509679e-02,-2.9237849294427853e-10,1.2460774154920223e-02,3.0786389236639733e-10
-2.8532167395377890e+00,1.2821839400323939e-02,-2.9568790124723243e-10,1.2821839476814334e-02,3.0542121007761842e-10
-2.8432229856339788e+00,1.3192049403925096e-02,-2.9777856482698928e-10,1.3192049460116810e-02,3.0303396252922414e-10
-2.8332292317301686e+00,1.3571593093240512e-02,-2.9863844556998753e-10,1.3571593128839481e-02,3.0075273516731827e-10
-2.8232354778263584e+00,1.3960662103557845e-02,-2.9826067657334754e-10,1.3960662118355121e-02,2.9862751141590284e-10
-2.8132417239225482e+00,1.4359450679002888e-02,-2.9664277804986039e-10,1.4359450672876714e-02,2.9670602922711387e-10
-2.8032479700187385e+00,1.4768155668627058e-02,-2.9378787510386806e-10,1.4768155641543070e-02,2.9503365563073453e-10
-2.7932542161149283e+00,1.5186976521060925e-02,-2.8970404027106600e-10,1.5186976473073268e-02,2.9365157278275762e-10
-2.7832604622111181e+00,1.5616115277701303e-02,-2.8440490067171975e-10,1.5616115208952045e-02,2.9259632260974568e-10
-2.7732667083073079e+00,1.6055776564389893e-02,-2.7790989995390980e-10,1.6055776475108804e-02,2.9189899867696663e-10
-2.7632729544034977e+00,1.6506167581548107e-02,-2.7024387762308866e-10,1.6506167472052292e-02,2.9158375629903299e-10
-2.7532792004996876e+00,1.6967498092731209e-02,-2.6143621816021589e-10,1.6967497963423530e-02,2.9166654256605931e-10
-2.7432854465958774e+00,1.7439980411560155e-02,-2.5152106439274569e-10,1.7439980262929165e-02,2.9215409779988701e-10
-2.7332916926920676e+00,1.7923829387000129e-02,-2.4053717004313135e-10,1.7923829219618034e-02,2.9304418721973719e-10
-2.7232979387882574e+00,1.8419262386943341e-02,-2.2852878964196854e-10,1.8419262201463438e-02,2.9432669237003603e-10
-2.7133041848844472e+00,1.8926499280058778e-02,-2.1554441391458123e-10,1.8926499077213780e-02,2.9598224183081844e-10
-2.7033104309806371e+00,1.9445762415876248e-02,-2.0163763887748321e-10,1.9445762196474894e-02,2.9798438191684767e-10
-2.6933166770768269e+00,1.9977276603061991e-02,-1.8686471293938300e-10,1.9977276367986997e-02,3.0029764207628710e-10
-2.6833229231730167e+00,2.0521269085855970e-02,-1.7128652836373437e-10,2.0521268836059842e-02,3.0288146274724464e-10
-2.6733291692692069e+00,2.1077969518627494e-02,-1.5496613540999515e-10,2.1077969255129895e-02,3.0568854683457202e-10
-2.6633354153653968e+00,2.1647609938520468e-02,-1.3797047532237983e-10,2.1647609662403689e-02,3.0866863716000293e-10
-2.6533416614615866e+00,2.2230424736147593e-02,-1.2036977317664288e-10,2.2230424448551549e-02,3.1176973383422263e-10
-2.6433479075577764e+00,2.2826650624298905e-02,-1.0223728807989829e-10,2.2826650326417126e-02,3.1493811598512029e-10
-2.6333541536539662e+00,2.3436526604633055e-02,-8.3647758858385046e-11,2.3436526297707681e-02,3.1811968309146192e-10
-2.6233603997501560e+00,2.4060293932315138e-02,-6.4677955699532497e-11,2.4060293617631175e-02,3.2126194058676527e-10
-2.6133666458463458e+00,2.4698196078565837e-02,-4.5406241266920944e-11,2.4698195757446501e-02,3.2431366713141151e-10
-2.6033728919425361e+00,2.5350478691093310e-02,-2.5912511719683451e-11,2.5350478364893930e-02,3.2722697593698153e-10
-2.5933791380387259e+00,2.6017389552371178e-02,-6.2773206771504775e-12,2.6017389222473382e-02,3.2995751384611718e-10
-2.5833853841349157e+00,2.6699178535733063e-02,1.3416183095027456e-11,2.6699178203538482e-02,3.3246538696363403e-10
-2.5733916302311055e+00,2.7396097559251636e-02,3.3085567271995409e-11,2.7396097226175947e-02,3.3471490715226678e-10
-2.5633978763272953e+00,2.8108400537373027e-02,5.2648083809225810e-11,2.8108400204839529e-02,3.3667543351525681e-10
-2.5534041224234851e+00,2.8836343330275599e-02,7.2021198033178635e-11,2.8836342999709299e-02,3.3832104823671832e-10
-2.5434103685196754e+00,2.9580183690925958e-02,9.1123433451634206e-11,2.9580183363747483e-02,3.3963102745997167e-10
-2.5334166146158652e+00,3.0340181209804300e-02,1.0987348530999697e-10,3.0340180887423386e-02,3.4059012940444146e-10
-2.5234228607120550e+00,3.1116597257271044e-02,1.2819051722900987e-10,3.1116596941080075e-02,3.4118841969909778e-10
-2.5134291068082448e+00,3.1909694923549226e-02,1.4599487244137954e-10,3.1909694614917480e-02,3.4142064509934721e-10
-2.5034353529044346e+00,3.2719738956299690e-02,1.6320939044689453e-10,3.2719738656566938e-02,3.4128731012931302e-10
-2.4934415990006245e+00,3.3546995695761687e-02,1.7975991181695683e-10,3.3546995406233196e-02,3.4079374005875617e-10
-2.4834478450968147e+00,3.4391733007441305e-02,1.9557371347400654e-10,3.4391732729381522e-02,3.3995046789157119e-10
-2.4734540911930045e+00,3.5254220212320976e-02,2.1058182281263882e-10,3.5254219946948488e-02,3.3877317104382771e-10
-2.4634603372891943e+00,3.6134728014573923e-02,2.2471713032046203e-10,3.6134727763055659e-02,3.3728211642663795e-10
-2.4534665833853841e+00,3.7033528426762274e-02,2.3791580858190109e-10,3.7033528190207908e-02,3.3550245934013526e-10
-2.4434728294815740e+00,3.7950894692499564e-02,2.5011955354092841e-10,3.7950894471958069e-02,3.3346415397630920e-10
-2.4334790755777638e+00,3.8887101206568631e-02,2.6127297547695605e-10,3.8887101003021819e-02,3.3120216201813521e-10
-2.4234853216739536e+00,3.9842423432467744e-02,2.7132673538488028e-10,3.9842423246827796e-02,3.2875581755380757e-10
-2.4134915677701438e+00,4.0817137817385087e-02,2.8023541473465308e-10,4.0817137650489478e-02,3.2616871675488987e-10
-2.4034978138663337e+00,4.1811521704579177e-02,2.8795884773891167e-10,4.1811521557186711e-02,3.2348854247014608e-10
-2.3935040599625235e+00,4.2825853243159726e-02,2.9446025825996536e-10,4.2825853115946312e-02,3.2076486130355669e-10
-2.3835103060587133e+00,4.3860411295256738e-02,2.9970996517914017e-10,4.3860411188813148e-02,3.1805078382408597e-10
-2.3735165521549031e+00,4.4915475340576216e-02,3.0368364420385596e-10,4.4915475255404153e-02,3.1540138905329939e-10
-2.3635227982510929e+00,4.5991325378329215e-02,3.0636290726526738e-10,4.5991325314839661e-02,3.1287242512154052e-10
-2.3535290443472832e+00,4.7088241826538119e-02,3.0773483761237230e-10,4.7088241785048432e-02,3.1051912079876488e-10
-2.3435352904434730e+00,4.8206505418712041e-02,3.0779219797882895e-10,4.8206505399443995e-02,3.0839470604038934e-10
-2.3335415365396628e+00,4.9346397097893631e-02,3.0653229607380261e-10,4.9346397100971981e-02,3.0654775284686186e-10
-2.3235477826358526e+00,5.0508197908078839e-02,3.0395859093590438e-10,5.0508197933530265e-02,3.0502229438740067e-10
-2.3135540287320424e+00,5.1692188883012996e-02,3.0008092885558391e-10,5.1692188930765076e-02,3.0385658626010064e-10
-2.3035602748282322e+00,5.2898650932366578e-02,2.9491489458854936e-10,5.2898651002248574e-02,3.0308132311041871e-10
-2.2935665209244220e+00,5.4127864725302482e-02,2.8848151992222348e-10,5.4127864817045297e-02,3.0271823762693053e-10
-2.2835727670206123e+00,5.5380110571439739e-02,2.8080701652832829e-10,5.5380110684676603e-02,3.0277907453252402e-10
-2.2735790131168021e+00,5.6655668299227586e-02,2.7192194676506354e-10,5.6655668433495010e-02,3.0326438327663846e-10
-2.2635852592129919e+00,5.7954817131741450e-02,2.6186228532787403e-10,5.7954817286481282e-02,3.0416487651069248e-10
-2.2535915053091817e+00,5.9277835559918890e-02,2.5066989803312900e-10,5.9277835734480595e-02,3.0546225095916735e-10
-2.2435977514053715e+00,6.0625001213252129e-02,2.3839125465330291e-10,6.0625001406895300e-02,3.0712874816253611e-10
-2.2336039975015614e+00,6.1996590727956213e-02,2.2507778973945847e-10,6.1996590939854268e-02,3.0912909439585985e-10
-2.2236102435977516e+00,6.3392879612637509e-02,2.1078573608779294e-10,6.3392879841881258e-02,3.1142145556492033e-10
-2.2136164896939414e+00,6.4814142111486089e-02,1.9557435532169265e-10,6.4814142357087032e-02,3.1395724445891226e-10
-2.2036227357901312e+00,6.6260651065016107e-02,1.7950705505365150e-10,6.6260651325911274e-02,3.1668449718878758e-10
-2.1936289818863210e+00,6.7732677768388261e-02,1.6265223196088030e-10,6.7732678043444863e-02,3.1954950029325718e-10
-2.1836352279825109e+00,6.9230491827342283e-02,1.4508206441776750e-10,6.9230492115362877e-02,3.2249754679366273e-10
-2.1736414740787007e+00,7.0754361011774791e-02,1.2687243616804622e-10,7.0754361311502811e-02,3.2547427108895067e-10
-2.1636477201748905e+00,7.2304551106999543e-02,1.0810214529088924e-10,7.2304551417124663e-02,3.2842604021206849e-10
-2.1536539662710807e+00,7.3881325762727101e-02,8.8852432356123501e-11,7.3881326081890825e-02,3.3130082547495577e-10
-2.1436602123672706e+00,7.5484946339806486e-02,6.9206362862672677e-11,7.5484946666608557e-02,3.3404956908719477e-10
-2.1336664584634604e+00,7.7115671754772547e-02,4.9250027667202545e-11,7.7115672087776838e-02,3.3662653330121998e-10
-2.1236727045596502e+00,7.8773758322245591e-02,2.9071883789200115e-11,7.8773758659986107e-02,3.3898942557130698e-10
-2.1136789506558400e+00,8.0459459595230196e-02,8.7609294818769001e-12,8.0459459936217850e-02,3.4110018263989747e-10
-2.1036851967520298e+00,8.2173026203366750e-02,-1.1591623494400238e-11,8.2173026546096747e-02,3.4292596385920217e-10
-2.0936914428482201e+00,8.3914705689191516e-02,-3.1895493191047564e-11,8.3914706032148179e-02,3.4443663456295277e-10
-2.0836976889444099e+00,8.5684742342454420e-02,-5.2061174815598577e-11,8.5684742684118853e-02,3.4560808816142351e-10
-2.0737039350405997e+00,8.7483377032561510e-02,-7.1998768058634255e-11,8.7483377371418092e-02,3.4642113900844592e-10
-2.0637101811367895e+00,8.9310847039200336e-02,-9.1618955477823505e-11,8.9310847373742869e-02,3.4686126779730411e-10
-2.0537164272329793e+00,9.1167385881210469e-02,-1.1083334250372445e-10,9.1167386209949977e-02,3.4692029895056084e-10
-2.0437226733291691e+00,9.3053223143770875e-02,-1.2955552602944564e-10,9.3053223465242182e-02,3.4659549352547106e-10
-2.0337289194253589e+00,9.4968584303970746e-02,-1.4770178136114254e-10,9.4968584616738475e-02,3.4588938713876231e-10
-2.0237351655215492e+00,9.6913690554833953e-02,-1.6519163814621152e-10,9.6913690857499166e-02,3.4481082940153524e-10
-2.0137414116177390e+00,9.8888758627874787e-02,-1.8194798445669846e-10,9.8888758919082026e-02,3.4337548692792682e-10
-2.0037476577139288e+00,1.0089400061426168e-01,-1.9789564431604845e-10,1.0089400089270491e-01,3.4160403480487019e-10
-1.9937539038101186e+00,1.0292962378466669e-01,-2.1296338303944395e-10,1.0292962404909574e-01,3.3952337768695340e-10
-1.9837601499063087e+00,1.0499583040788601e-01,-2.2708449703978673e-10,1.0499583065711229e-01,3.3716628937750394e-10
-1.9737663960024985e+00,1.0709281756831202e-01,-2.4019541217112916e-10,1.0709281780121550e-01,3.3457117452960506e-10
-1.9637726420986883e+00,1.0922077698235128e-01,-2.5223917399230800e-10,1.0922077719788435e-01,3.3178171798865826e-10
-1.9537788881948781e+00,1.1137989481386928e-01,-2.6316378937130125e-10,1.1137989501106256e-01,3.2884702823206130e-10
-1.9437851342910681e+00,1.1357035148876080e-01,-2.7292038073944980e-10,1.1357035166672860e-01,3.2581908263258145e-10
-1.9337913803872580e+00,1.1579232150874061e-01,-2.8146576735998963e-10,1.1579232166668434e-01,3.2275253564480747e-10
-1.9237976264834478e+00,1.1804597326444588e-01,-2.8876169511082850e-10,1.1804597340165934e-01,3.1970431798886906e-10
-1.9138038725796378e+00,1.2033146884795783e-01,-2.9477491975127279e-10,1.2033146896383050e-01,3.1673132077904344e-10
-1.9038101186758276e+00,1.2264896386484006e-01,-2.9947946900144018e-10,1.2264896395885931e-01,3.1389101907985600e-10
-1.8938163647720174e+00,1.2499860724579630e-01,-3.0285502577998002e-10,1.2499860731755036e-01,3.1123915549613410e-10
-1.8838226108682075e+00,1.2738054105805829e-01,-3.0488624125357688e-10,1.2738054110723829e-01,3.0882728483351869e-10
-1.8738288569643973e+00,1.2979490031661073e-01,-3.0556306096496400e-10,1.2979490034301222e-01,3.0670152104542476e-10
-1.8638351030605871e+00,1.3224181279536412e-01,-3.0488202240608331e-10,1.3224181279888780e-01,3.0490238424232864e-10
-1.8538413491567771e+00,1.3472139883838777e-01,-3.0284494356713765e-10,1.3472139881904108e-01,3.0346227820534918e-10
-1.8438475952529669e+00,1.3723377117132396e-01,-2.9946065072117278e-10,1.3723377112921942e-01,3.0240614046957054e-10
-1.8338538413491567e+00,1.3977903471309108e-01,-2.9474547802443851e-10,1.3977903464844582e-01,3.0175139872576663e-10
-1.8238600874453466e+00,1.4235728638800210e-01,-2.8872076951458325e-10,1.4235728630113767e-01,3.0150474681219353e-10
-1.8138663335415366e+00,1.4496861493842006e-01,-2.8141292074401747e-10,1.4496861482975973e-01,3.0166255889110157e-10
-1.8038725796377264e+00,1.4761310073806855e-01,-2.7285479431427007e-10,1.4761310060813601e-01,3.0221218198319936e-10
-1.7938788257339162e+00,1.5029081560612723e-01,-2.6308566436483716e-10,1.5029081545554385e-01,3.0313267863307774e-10
-1.7838850718301063e+00,1.5300182262223655e-01,-2.5214970389431102e-10,1.5300182245171851e-01,3.0439427811248449e-10
